cycle_idx,dod,sigma_bar,count,s_sigma,phi_prime,expected_sg,measured_sg,ratio,note
332,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
333,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
334,0.496808,0.651596,1,1.17077,3.37198e-05,1.9739e-05,1.9739e-05,1,
335,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
336,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
337,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
338,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
339,0.254713,0.772643,1,1.32783,2.99286e-05,1.98701e-05,1.98701e-05,1,
340,0.405173,0.697414,1,1.22791,3.25144e-05,1.99623e-05,1.99623e-05,1,
341,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
342,0.024312,0.887844,1,1.49684,1.96764e-05,1.47263e-05,1.47263e-05,1,
343,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
344,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
345,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
346,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
347,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
348,0.540346,0.629827,1,1.14456,3.42293e-05,1.95887e-05,1.95887e-05,1,
349,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
350,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
351,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
352,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
353,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
354,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
355,0.2,0.5,1,1,2.8664e-05,1.4332e-05,1.4332e-05,1,
356,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
357,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
358,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
359,0.126203,0.163101,1,0.704424,2.64021e-05,9.29915e-06,9.29915e-06,1,
360,0.626715,0.413357,1,0.913832,3.51475e-05,1.60595e-05,1.60595e-05,1,
361,0.125871,0.162935,1,0.704303,2.63897e-05,9.29317e-06,9.29317e-06,1,
362,0.648108,0.424054,1,0.924055,3.53588e-05,1.63367e-05,1.63367e-05,1,
363,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
364,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
365,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
366,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
367,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
368,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
369,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
370,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
371,0.569861,0.615069,1,1.12713,3.45558e-05,1.94744e-05,1.94744e-05,1,
372,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
373,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
374,0.0851661,0.142583,1,0.689552,2.46119e-05,8.4856e-06,8.4856e-06,1,
375,0.5,0.35,1,0.855559,3.37583e-05,1.44411e-05,1.44411e-05,1,
376,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
377,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
378,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
379,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
380,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
381,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
382,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
383,4.73695e-17,0.330139,1,,,,,,skip_zero_dod
384,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
385,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
386,3.78956e-16,0.9,1,,,,,,skip_zero_dod
387,0.361089,0.719456,1,1.25638,3.18526e-05,2.00095e-05,2.00095e-05,1,
388,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
389,9.4739e-17,0.338292,1,,,,,,skip_zero_dod
390,0.304352,0.252176,1,0.772798,3.08952e-05,1.19379e-05,1.19379e-05,1,
391,0.101711,0.155177,1,0.698642,2.54045e-05,8.87433e-06,8.87433e-06,1,
392,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
393,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
394,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
395,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
396,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
397,0.15766,0.82117,1,1.39657,2.74722e-05,1.91834e-05,1.91834e-05,1,
398,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
399,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
400,3.78956e-16,0.9,1,,,,,,skip_zero_dod
401,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
402,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
403,4.73695e-17,0.330139,1,,,,,,skip_zero_dod
404,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
405,0.0273804,0.11369,1,0.66914,2.00984e-05,6.72433e-06,6.72433e-06,1,
406,0.146993,0.173497,1,0.712081,2.71308e-05,9.65966e-06,9.65966e-06,1,
407,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
408,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
409,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
410,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
411,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
412,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
413,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
414,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
415,0.324137,0.492207,1,0.991928,3.12446e-05,1.54962e-05,1.54962e-05,1,
416,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
417,0.325373,0.362042,1,0.866342,3.12658e-05,1.35434e-05,1.35434e-05,1,
418,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
419,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
420,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
421,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
422,0.469646,0.665177,1,1.18742,3.3383e-05,1.98198e-05,1.98198e-05,1,
423,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
424,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
425,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
426,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
427,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
428,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
429,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
430,0.5,0.35,1,0.855559,3.37583e-05,1.44411e-05,1.44411e-05,1,
431,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
432,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
433,0.490873,0.654564,1,1.17439,3.36475e-05,1.97576e-05,1.97576e-05,1,
434,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
435,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
436,0.571002,0.385501,1,0.887738,3.45682e-05,1.53437e-05,1.53437e-05,1,
437,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
438,0.12202,0.83899,1,1.42269,2.62437e-05,1.86683e-05,1.86683e-05,1,
439,0.504167,0.647916,1,1.1663,3.38084e-05,1.97153e-05,1.97153e-05,1,
440,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
441,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
442,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
443,4.73695e-17,0.111462,1,,,,,,skip_zero_dod
444,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
445,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
446,0.0472534,0.876373,1,1.47909,2.2155e-05,1.63846e-05,1.63846e-05,1,
447,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
448,0.400905,0.300452,1,0.812589,3.2453e-05,1.31855e-05,1.31855e-05,1,
449,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
450,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
451,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
452,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
453,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
454,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
455,0.526522,0.363261,1,0.867441,3.40713e-05,1.47774e-05,1.47774e-05,1,
456,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
457,0.0412696,0.420635,1,0.920775,2.16259e-05,9.95628e-06,9.95628e-06,1,
458,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
459,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
460,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
461,4.73695e-17,0.330139,1,,,,,,skip_zero_dod
462,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
463,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
464,0.116567,0.841717,1,1.42673,2.60304e-05,1.85692e-05,1.85692e-05,1,
465,0.250899,0.774551,1,1.33047,2.98481e-05,1.9856e-05,1.9856e-05,1,
466,0.27086,0.465569,1,0.964825,3.02588e-05,1.45973e-05,1.45973e-05,1,
467,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
468,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
469,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
470,1.42109e-16,0.301481,1,,,,,,skip_zero_dod
471,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
472,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
473,1.89478e-16,0.634602,1,,,,,,skip_zero_dod
474,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
475,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
476,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
477,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
478,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
479,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
480,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
481,0.253758,0.773121,1,1.32849,2.99085e-05,1.98667e-05,1.98667e-05,1,
482,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
483,0.177765,0.188883,1,0.723567,2.80672e-05,1.01543e-05,1.01543e-05,1,
484,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
485,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
486,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
487,0.513485,0.643258,1,1.16066,3.39191e-05,1.96843e-05,1.96843e-05,1,
488,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
489,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
490,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
491,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
492,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
493,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
494,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
495,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
496,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
497,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
498,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
499,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
500,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
501,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
502,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
503,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
504,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
505,0.02155,0.889225,1,1.49899,1.92573e-05,1.44333e-05,1.44333e-05,1,
506,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
507,0.239933,0.219967,1,0.74734,2.96109e-05,1.10647e-05,1.10647e-05,1,
508,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
509,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
510,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
511,0.119366,0.840317,1,1.42465,2.61409e-05,1.86209e-05,1.86209e-05,1,
512,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
513,0.422842,0.311421,1,0.821912,3.27632e-05,1.34642e-05,1.34642e-05,1,
514,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
515,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
516,0.793112,0.496556,1,0.996425,3.66566e-05,1.82628e-05,1.82628e-05,1,
517,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
518,0.339722,0.5,1,1,3.15076e-05,1.57538e-05,1.57538e-05,1,
519,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
520,0.0646858,0.132343,1,0.682247,2.34325e-05,7.99338e-06,7.99338e-06,1,
521,2.84217e-16,0.6,1,,,,,,skip_zero_dod
522,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
523,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
524,0.356091,0.721954,1,1.25965,3.17735e-05,2.00117e-05,2.00117e-05,1,
525,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
526,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
527,3.78956e-16,0.9,1,,,,,,skip_zero_dod
528,1.89478e-16,0.451798,1,,,,,,skip_zero_dod
529,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
530,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
531,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
532,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
533,0.447366,0.323683,1,0.83246,3.30946e-05,1.3775e-05,1.3775e-05,1,
534,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
535,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
536,0.272026,0.763987,1,1.31593,3.02821e-05,1.99246e-05,1.99246e-05,1,
537,0.569861,0.615069,1,1.12713,3.45558e-05,1.94744e-05,1.94744e-05,1,
538,3.78956e-16,0.9,1,,,,,,skip_zero_dod
539,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
540,0.769018,0.484509,1,0.984018,3.64552e-05,1.79363e-05,1.79363e-05,1,
541,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
542,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
543,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
544,0.0881373,0.374208,1,0.877372,2.47631e-05,1.08632e-05,1.08632e-05,1,
545,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
546,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
547,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
548,0.236074,0.218037,1,0.745842,2.95253e-05,1.10106e-05,1.10106e-05,1,
549,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
550,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
551,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
552,0.288033,0.244016,1,0.766268,3.05928e-05,1.17211e-05,1.17211e-05,1,
553,0.486156,0.343078,1,0.849422,3.35895e-05,1.42659e-05,1.42659e-05,1,
554,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
555,3.78956e-16,0.9,1,,,,,,skip_zero_dod
556,3.78956e-16,0.9,1,,,,,,skip_zero_dod
557,3.78956e-16,0.9,1,,,,,,skip_zero_dod
558,3.78956e-16,0.9,1,,,,,,skip_zero_dod
559,0.5,0.65,1,1.16883,3.37583e-05,1.97288e-05,1.97288e-05,1,
560,0.482355,0.658823,1,1.1796,3.35425e-05,1.97834e-05,1.97834e-05,1,
561,0.692502,0.553749,1,1.05749,3.57795e-05,1.89182e-05,1.89182e-05,1,
562,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
563,0.389071,0.294535,1,0.807604,3.22799e-05,1.30347e-05,1.30347e-05,1,
564,0.036975,0.118488,1,0.672487,2.12058e-05,7.1303e-06,7.1303e-06,1,
565,1.89478e-16,0.599587,1,,,,,,skip_zero_dod
566,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
567,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
568,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
569,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
570,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
571,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
572,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
573,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
574,0.478082,0.339041,1,0.845864,3.34893e-05,1.41637e-05,1.41637e-05,1,
575,0.0876596,0.44383,1,0.943256,2.47391e-05,1.16676e-05,1.16676e-05,1,
576,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
577,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
578,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
579,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
580,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
581,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
582,0.418169,0.309085,1,0.819917,3.26982e-05,1.34049e-05,1.34049e-05,1,
583,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
584,0.599786,0.399893,1,0.901125,3.4873e-05,1.57125e-05,1.57125e-05,1,
585,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
586,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
587,0.787965,0.493982,1,0.993761,3.6614e-05,1.81928e-05,1.81928e-05,1,
588,0.569861,0.384931,1,0.887211,3.45558e-05,1.53292e-05,1.53292e-05,1,
589,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
590,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
591,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
592,0.363433,0.672233,1,1.19617,3.18894e-05,1.90725e-05,1.90725e-05,1,
593,0.569861,0.615069,1,1.12713,3.45558e-05,1.94744e-05,1.94744e-05,1,
594,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
595,2.84217e-16,0.547063,1,,,,,,skip_zero_dod
596,0.0569375,0.871531,1,1.47166,2.29048e-05,1.68541e-05,1.68541e-05,1,
597,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
598,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
599,0.444072,0.322036,1,0.831036,3.3051e-05,1.37333e-05,1.37333e-05,1,
600,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
601,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
602,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
603,0.569861,0.615069,1,1.12713,3.45558e-05,1.94744e-05,1.94744e-05,1,
604,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
605,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
606,0.600055,0.599973,1,1.10957,3.48758e-05,1.93486e-05,1.93486e-05,1,
607,9.4739e-17,0.816734,1,,,,,,skip_zero_dod
608,0.500554,0.649723,1,1.16849,3.3765e-05,1.9727e-05,1.9727e-05,1,
609,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
610,9.4739e-17,0.826209,1,,,,,,skip_zero_dod
611,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
612,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
613,0.440421,0.320211,1,0.82946,3.30023e-05,1.3687e-05,1.3687e-05,1,
614,1.18424e-17,0.1,1,,,,,,skip_zero_dod
615,0.617471,0.408735,1,0.90945,3.50544e-05,1.59401e-05,1.59401e-05,1,
616,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
617,0.0997105,0.850145,1,1.43929,2.53146e-05,1.82175e-05,1.82175e-05,1,
618,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
619,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
620,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
621,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
622,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
623,2.36848e-17,0.109658,1,,,,,,skip_zero_dod
624,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
625,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
626,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
627,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
628,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
629,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
630,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
631,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
632,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
633,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
634,0.286829,0.243414,1,0.765789,3.05699e-05,1.1705e-05,1.1705e-05,1,
635,0.754828,0.477414,1,0.976784,3.63342e-05,1.77454e-05,1.77454e-05,1,
636,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
637,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
638,0.8,0.5,1,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
639,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
640,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
641,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
642,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
643,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
644,0.127195,0.836403,1,1.41887,2.6439e-05,1.87567e-05,1.87567e-05,1,
645,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
646,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
647,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
648,4.73695e-17,0.208257,1,,,,,,skip_zero_dod
649,0.569861,0.384931,1,0.887211,3.45558e-05,1.53292e-05,1.53292e-05,1,
650,0.719622,0.459811,1,0.959065,3.60257e-05,1.72755e-05,1.72755e-05,1,
651,0.387098,0.293549,1,0.806776,3.22506e-05,1.30095e-05,1.30095e-05,1,
652,0.603715,0.401857,1,0.902968,3.49137e-05,1.5763e-05,1.5763e-05,1,
653,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
654,3.78956e-16,0.9,1,,,,,,skip_zero_dod
655,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
656,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
657,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
658,0.8,0.5,0.5,1,3.67132e-05,1.83566e-05,1.83566e-05,1,
