cycle_idx,dod,sigma_bar,sg0_charge,sg1_discharge,sg2_boundary,eff_ratio,expected_A,pass_A,pass_B,c_ratio,pass_C
86,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
87,0.511734,0.355867,-1.39178e-05,1.52943e-05,0,1.0989,1.0989,True,True,0,True
89,0.434849,0.317424,-1.29892e-05,1.42739e-05,0,1.0989,1.0989,True,True,0,True
90,0.213076,0.206538,-1.01904e-05,1.11983e-05,0,1.0989,1.0989,True,True,0,True
91,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
92,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
93,0.524142,0.362071,-1.40679e-05,1.54593e-05,0,1.0989,1.0989,True,True,0,True
94,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
95,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
96,0.277594,0.761203,-1.90206e-05,2.09017e-05,0,1.0989,1.0989,True,True,0,True
97,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
98,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
101,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
102,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
103,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
104,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
106,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
110,0.00121414,0.100607,-3.62811e-06,3.98694e-06,0,1.0989,1.0989,True,True,0,True
111,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
112,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
113,0.153939,0.5,-1.30477e-05,1.43381e-05,0,1.0989,1.0989,True,True,0,True
114,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
117,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
119,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
120,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
122,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
123,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
124,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
125,0.395568,0.297784,-1.25133e-05,1.37509e-05,0,1.0989,1.0989,True,True,0,True
126,0.506587,0.353293,-1.38556e-05,1.52259e-05,0,1.0989,1.0989,True,True,0,True
127,0.0176376,0.891181,-1.33118e-05,1.46284e-05,0,1.0989,1.0989,True,True,0,True
128,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
129,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
130,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
131,0.442055,0.678973,-1.89739e-05,2.08505e-05,0,1.0989,1.0989,True,True,0,True
132,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
135,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
136,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
137,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
138,0.324232,0.737884,-1.90868e-05,2.09745e-05,0,1.0989,1.0989,True,True,0,True
139,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
141,0.37029,0.285145,-1.22052e-05,1.34123e-05,0,1.0989,1.0989,True,True,0,True
142,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
143,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
144,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
145,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
146,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
148,0.47697,0.338485,-1.34979e-05,1.48328e-05,0,1.0989,1.0989,True,True,0,True
149,0.615078,0.592461,-1.83947e-05,2.0214e-05,0,1.0989,1.0989,True,True,0,True
151,0.450857,0.674571,-1.89539e-05,2.08285e-05,0,1.0989,1.0989,True,True,0,True
152,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
153,0.108591,0.845705,-1.75638e-05,1.93009e-05,0,1.0989,1.0989,True,True,0,True
154,0.164237,0.817882,-1.83709e-05,2.01878e-05,0,1.0989,1.0989,True,True,0,True
155,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
157,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
158,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
159,0.446206,0.323103,-1.31265e-05,1.44247e-05,0,1.0989,1.0989,True,True,0,True
162,0.773822,0.513089,-1.7646e-05,1.93912e-05,0,1.0989,1.0989,True,True,0,True
163,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
164,0.0432266,0.878387,-1.54156e-05,1.69403e-05,0,1.0989,1.0989,True,True,0,True
166,0.0870097,0.580638,-1.2815e-05,1.40824e-05,0,1.0989,1.0989,True,True,0,True
167,0.407217,0.696392,-1.90397e-05,2.09228e-05,0,1.0989,1.0989,True,True,0,True
169,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
170,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
171,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
172,0.153939,0.5,-1.30477e-05,1.43381e-05,0,1.0989,1.0989,True,True,0,True
173,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
174,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
175,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
176,0.160415,0.180208,-9.42516e-06,1.03573e-05,0,1.0989,1.0989,True,True,0,True
177,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
178,0.187772,0.806114,-1.85865e-05,2.04247e-05,0,1.0989,1.0989,True,True,0,True
180,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
182,0.47697,0.338485,-1.34979e-05,1.48328e-05,0,1.0989,1.0989,True,True,0,True
183,0.47697,0.661515,-1.88872e-05,2.07551e-05,0,1.0989,1.0989,True,True,0,True
184,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
186,0.347362,0.726319,-1.9092e-05,2.09802e-05,0,1.0989,1.0989,True,True,0,True
187,0.401463,0.699268,-1.90483e-05,2.09322e-05,0,1.0989,1.0989,True,True,0,True
188,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
189,0.524142,0.447407,-1.53735e-05,1.6894e-05,0,1.0989,1.0989,True,True,0,True
190,0.685778,0.442889,-1.60536e-05,1.76414e-05,0,1.0989,1.0989,True,True,0,True
191,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
192,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
193,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
194,0.00571329,0.102857,-4.79488e-06,5.2691e-06,0,1.0989,1.0989,True,True,0,True
195,0.0705655,0.864717,-1.65877e-05,1.82282e-05,0,1.0989,1.0989,True,True,0,True
196,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
197,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
198,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
199,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
200,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
202,0.298768,0.249384,-1.13175e-05,1.24369e-05,0,1.0989,1.0989,True,True,0,True
205,0.400002,0.300001,-1.25672e-05,1.38101e-05,0,1.0989,1.0989,True,True,0,True
206,0.47697,0.338485,-1.34979e-05,1.48328e-05,0,1.0989,1.0989,True,True,0,True
207,0.00628574,0.896857,-1.11379e-05,1.22395e-05,0,1.0989,1.0989,True,True,0,True
208,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
209,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
211,0.604097,0.402049,-1.50416e-05,1.65292e-05,0,1.0989,1.0989,True,True,0,True
212,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
213,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
214,0.0699878,0.865006,-1.65683e-05,1.8207e-05,0,1.0989,1.0989,True,True,0,True
215,0.248285,0.5,-1.421e-05,1.56154e-05,0,1.0989,1.0989,True,True,0,True
217,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
218,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
219,0.664376,0.432188,-1.57863e-05,1.73476e-05,0,1.0989,1.0989,True,True,0,True
221,0.214857,0.207428,-1.0215e-05,1.12253e-05,0,1.0989,1.0989,True,True,0,True
222,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
223,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
224,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
225,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
228,0.47697,0.338485,-1.34979e-05,1.48328e-05,0,1.0989,1.0989,True,True,0,True
229,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
231,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
232,0.397314,0.701343,-1.90541e-05,2.09386e-05,0,1.0989,1.0989,True,True,0,True
233,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
234,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
235,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
236,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
238,0.524142,0.362071,-1.40679e-05,1.54593e-05,0,1.0989,1.0989,True,True,0,True
239,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
241,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
242,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
243,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
245,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
246,0.511051,0.644474,-1.87854e-05,2.06433e-05,0,1.0989,1.0989,True,True,0,True
247,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
248,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
249,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
250,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
251,0.544478,0.372239,-1.43144e-05,1.57301e-05,0,1.0989,1.0989,True,True,0,True
252,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
253,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
254,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
255,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
256,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
257,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
258,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
260,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
261,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
262,0.724785,0.462393,-1.65452e-05,1.81815e-05,0,1.0989,1.0989,True,True,0,True
263,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
264,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
265,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
269,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
270,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
271,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
272,0.271526,0.235763,-1.09695e-05,1.20544e-05,0,1.0989,1.0989,True,True,0,True
273,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
274,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
275,0.524142,0.362071,-1.40679e-05,1.54593e-05,0,1.0989,1.0989,True,True,0,True
276,0.457013,0.328507,-1.3257e-05,1.45681e-05,0,1.0989,1.0989,True,True,0,True
278,0.56148,0.61926,-1.86093e-05,2.04497e-05,0,1.0989,1.0989,True,True,0,True
279,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
280,0.524142,0.637929,-1.87424e-05,2.05961e-05,0,1.0989,1.0989,True,True,0,True
281,0.3172,0.2586,-1.15493e-05,1.26915e-05,0,1.0989,1.0989,True,True,0,True
282,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
283,0.531493,0.634254,-1.87174e-05,2.05686e-05,0,1.0989,1.0989,True,True,0,True
284,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
285,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
286,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
287,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
288,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
289,0.377018,0.288509,-1.22874e-05,1.35026e-05,0,1.0989,1.0989,True,True,0,True
290,0.524142,0.362071,-1.40679e-05,1.54593e-05,0,1.0989,1.0989,True,True,0,True
291,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
294,0.524142,0.362071,-1.40679e-05,1.54593e-05,0,1.0989,1.0989,True,True,0,True
295,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
296,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
297,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
298,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
299,0.387342,0.706329,-1.90664e-05,2.09521e-05,0,1.0989,1.0989,True,True,0,True
300,0.221679,0.486697,-1.37341e-05,1.50924e-05,0,1.0989,1.0989,True,True,0,True
301,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
302,0.0106763,0.105338,-5.37497e-06,5.90656e-06,0,1.0989,1.0989,True,True,0,True
303,0.413599,0.306799,-1.27321e-05,1.39913e-05,0,1.0989,1.0989,True,True,0,True
304,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
305,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
306,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
307,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
308,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
309,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
310,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
311,0.0309053,0.571928,-1.05567e-05,1.16008e-05,0,1.0989,1.0989,True,True,0,True
312,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
313,0.741891,0.529054,-1.78069e-05,1.95681e-05,0,1.0989,1.0989,True,True,0,True
314,0.310855,0.744573,-1.9076e-05,2.09626e-05,0,1.0989,1.0989,True,True,0,True
315,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
316,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
317,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
318,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
319,0.405838,0.697081,-1.90418e-05,2.09251e-05,0,1.0989,1.0989,True,True,0,True
320,0.235979,0.78201,-1.88812e-05,2.07485e-05,0,1.0989,1.0989,True,True,0,True
321,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
322,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
323,0.486882,0.343441,-1.36175e-05,1.49643e-05,0,1.0989,1.0989,True,True,0,True
324,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
325,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
326,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
327,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
328,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
331,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
332,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
333,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
334,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
335,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
336,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
337,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
338,0.547225,0.373613,-1.43478e-05,1.57668e-05,0,1.0989,1.0989,True,True,0,True
339,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
341,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
342,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
343,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
344,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
345,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
346,0.277696,0.761152,-1.90208e-05,2.0902e-05,0,1.0989,1.0989,True,True,0,True
347,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
348,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
349,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
350,0.0545654,0.872717,-1.59758e-05,1.75558e-05,0,1.0989,1.0989,True,True,0,True
351,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
352,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
354,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
355,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
356,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
357,0.23012,0.78494,-1.8854e-05,2.07186e-05,0,1.0989,1.0989,True,True,0,True
358,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
359,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
360,0.8,0.5,-1.75111e-05,1.9243e-05,0,1.0989,1.0989,True,True,0,True
