cycle_idx,dod,sigma_bar,measured,expected,ratio,pass
102,0.8000000000000004,0.5000000000000002,2.5503329159075614,3.456988014095166e-13,7377326463120.778,False
103,0.8000000000000004,0.5000000000000002,0.2477977989032004,3.456988014095166e-13,716802597789.912,False
105,0.8000000000000004,0.5000000000000002,2.6900901976875735,3.456988014095166e-13,7781601170496.621,False
106,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
107,0.8000000000000004,0.5000000000000002,0.4203265933886834,3.456988014095166e-13,1215875182890.0972,False
108,0.8000000000000004,0.5000000000000002,0.7610932394884012,3.456988014095166e-13,2201607978926.158,False
112,0.8000000000000004,0.5000000000000002,2.550332915907561,3.456988014095166e-13,7377326463120.776,False
113,0.8,0.5,1.7002219439383743,3.456988014095165e-13,4918217642080.5205,False
114,0.1814940658409991,0.8092529670795005,0.8690265423528276,3.6590129821867643e-13,2375029950928.0903,False
115,0.8000000000000004,0.5000000000000002,0.9269616451763495,3.456988014095166e-13,2681414113664.4146,False
116,0.8000000000000004,0.5000000000000002,0.9715553965362137,3.456988014095166e-13,2810410081188.867,False
117,0.8,0.5,1.7002219439383743,3.456988014095165e-13,4918217642080.5205,False
118,0.8000000000000004,0.5000000000000002,1.0467712238702909,3.456988014095166e-13,3027986268978.353,False
119,0.8000000000000004,0.5000000000000002,1.6813063735547336,3.456988014095166e-13,4863500731560.389,False
120,0.31423814586228466,0.25711907293114233,3.4004438878767487,2.272711405719913e-13,14962057564011.787,False
121,0.12033408138394987,0.16016704069197493,1.3904424677645242,1.7311354870002015e-13,8031967908958.719,False
122,0.8000000000000004,0.5000000000000002,1.179337224161681,3.456988014095166e-13,3411458817193.3867,False
123,0.8000000000000004,0.5000000000000002,0.8966967325625246,3.456988014095166e-13,2593867056832.2075,False
124,0.8,0.5,1.7002219439383743,3.456988014095165e-13,4918217642080.5205,False
125,0.6832999118254155,0.4416499559127077,2.5503329159075614,3.1631350447874044e-13,8062674782445.055,False
126,0.8000000000000004,0.5000000000000002,1.6144402049753963,3.456988014095166e-13,4670077531055.486,False
128,0.8000000000000004,0.5000000000000002,2.1441930003066085,3.456988014095166e-13,6202488963120.778,False
129,0.23545106846466202,0.782274465767669,1.7758842254729361,3.7269986156780944e-13,4764917856428.637,False
130,0.8,0.5,1.3035398135292413,3.456988014095165e-13,3770738597340.5835,False
132,0.8000000000000004,0.5000000000000002,0.9266221046984635,3.456988014095166e-13,2680431927794.803,False
133,0.8000000000000004,0.5000000000000002,2.1441930003066085,3.456988014095166e-13,6202488963120.778,False
134,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
136,0.201774250391576,0.799112874804212,2.8997261203575926,3.6897498230992845e-13,7858869190003.525,False
137,0.8000000000000004,0.5000000000000002,1.1262753643841958,3.456988014095166e-13,3257967224046.0103,False
138,0.8,0.5,2.087446289155687,3.456988014095165e-13,6038338231560.392,False
139,0.8000000000000004,0.5000000000000002,1.34788071295288,3.456988014095166e-13,3899003142206.9453,False
140,0.8000000000000004,0.5000000000000002,3.362612747109467,3.456988014095166e-13,9727001463120.777,False
141,0.8000000000000004,0.5000000000000002,1.7947997958565767,3.456988014095166e-13,5191802194681.165,False
142,0.8000000000000004,0.5000000000000002,3.339914062649099,3.456988014095166e-13,9661341170496.623,False
143,0.32183761149656825,0.26091880574828413,3.4761061694113105,2.291465133364061e-13,15169797344060.383,False
144,0.74867659720178,0.52566170139911,3.5517684509458722,3.508710502260021e-13,10122717302148.8,False
145,0.3507619843969218,0.7246190078015391,3.5517684509458722,3.7689782043608585e-13,9423690608866.705,False
146,0.8000000000000004,0.5000000000000002,1.6392777465904023,3.456988014095166e-13,4741924877687.109,False
147,0.24170923816815437,0.7791453809159232,3.4761061694113105,3.732328247007569e-13,9313506045987.014,False
148,0.06599537478598175,0.8670023126070094,2.6638263382094043,3.2434785072245896e-13,8212868783548.106,False
149,0.8000000000000004,0.5000000000000002,2.4815936155494813,3.456988014095166e-13,7178484870156.586,False
150,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
151,0.8000000000000004,0.5000000000000002,2.6446928287668365,3.456988014095166e-13,7650280585248.312,False
152,0.5376010420253577,0.3688005210126789,3.3058660359585454,2.809442325576801e-13,11766983097899.42,False
154,0.8000000000000004,0.5000000000000002,2.0612352022503324,3.456988014095166e-13,5962517642080.519,False
155,0.5343340997868592,0.6328329501065707,1.5221864789768025,3.6931934623274223e-13,4121599625104.752,False
157,0.19774465839902103,0.5709887075653136,2.2039106906390304,2.899992301242971e-13,7599712211975.212,False
158,0.6921659451124398,0.5539170274437801,2.9863251960942376,3.5630715177282344e-13,8381322634798.747,False
159,0.8000000000000004,0.5000000000000002,1.8391529913405928,3.456988014095166e-13,5320102308257.42,False
161,0.8000000000000004,0.5000000000000002,2.5801881256261816,3.456988014095166e-13,7463688375852.01,False
162,0.8000000000000004,0.5000000000000002,2.6279758502297903,3.456988014095166e-13,7601923522774.024,False
163,0.8000000000000004,0.5000000000000002,2.6638263382094043,3.456988014095166e-13,7705627926241.554,False
164,0.8000000000000004,0.5000000000000002,2.9385475875187073,3.456988014095166e-13,8500311761387.013,False
165,0.2,0.5,3.4761061694113105,2.699062468294227e-13,12878939299275.148,False
166,0.8,0.5,2.317404112940874,3.456988014095165e-13,6703535284161.039,False
167,0.8000000000000004,0.5000000000000002,1.4875170023419924,3.456988014095166e-13,4302927855916.6074,False
168,0.8000000000000004,0.5000000000000002,2.783261718874249,3.456988014095166e-13,8051117642080.519,False
169,0.22699950202558056,0.21349975101279023,2.317404112940874,2.0494088386948696e-13,11307671115621.188,False
170,0.8000000000000004,0.5000000000000002,1.7201420362731055,3.456988014095166e-13,4975840324755.469,False
172,0.7238506294826305,0.5380746852586852,3.5895995917131533,3.5329659954878416e-13,10160300428302.004,False
173,0.8000000000000004,0.5000000000000002,1.4227344946113225,3.456988014095166e-13,4115532043531.571,False
174,0.4929233169107427,0.34646165845537136,3.4761061694113105,2.7027340939100826e-13,12861443444413.652,False
175,0.5698610367648241,0.6150694816175879,1.7380530847056552,3.667497764599493e-13,4739070604165.612,False
176,0.8000000000000004,0.5000000000000002,0.8803758845830119,3.456988014095166e-13,2546655877872.4663,False
179,0.3039705148498399,0.7480147425750804,3.5517684509458722,3.7643464916382097e-13,9435285669997.33,False
181,0.8000000000000004,0.5000000000000002,2.1987162038904544,3.456988014095166e-13,6360207773141.347,False
182,0.053289918653808,0.40645203970832827,3.4761061694113105,1.9338212581229926e-13,17975322976774.45,False
183,0.5698610367648241,0.38493051838241205,2.8071487950072176,2.886847567748864e-13,9723924554825.752,False
184,0.8000000000000004,0.5000000000000002,2.3856529018922137,3.456988014095166e-13,6900957978926.16,False
185,0.8000000000000004,0.5000000000000002,3.2903896601901126,3.456988014095166e-13,9518082350225.738,False
186,0.5698610367648241,0.38493051838241205,2.6900901976875735,2.886847567748864e-13,9318435194641.33,False
187,0.4253921374221783,0.3126960687110891,3.4761061694113105,2.541724723996477e-13,13676170895271.695,False
188,0.05778058006634097,0.8711097099668295,3.4761061694113105,3.1809691277607195e-13,10927821144427.002,False
189,0.8000000000000004,0.5000000000000002,1.4117258490953684,3.456988014095166e-13,4083687427724.201,False
191,0.8000000000000004,0.5000000000000002,1.823658377738874,3.456988014095166e-13,5275281170496.622,False
192,0.8000000000000004,0.5000000000000002,2.0511997666932307,3.456988014095166e-13,5933488222492.761,False
193,0.8000000000000004,0.5000000000000002,1.6813063735547336,3.456988014095166e-13,4863500731560.389,False
194,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
195,0.8000000000000004,0.5000000000000002,2.8498128054361596,3.456988014095166e-13,8243629407497.587,False
196,0.12639932735540813,0.16319966367770405,2.6446928287668365,1.7519167725072716e-13,15095995827369.473,False
197,0.44981301961614006,0.32490650980807007,3.4761061694113105,2.5999892300736506e-13,13369694494130.047,False
198,0.018285126033856614,0.8908574369830717,1.7380530847056552,2.644057853782472e-13,6573430616199.541,False
199,0.002305375640853337,0.8988473121795733,3.4761061694113105,1.842124088662887e-13,18870097789853.32,False
200,0.8000000000000004,0.5000000000000002,0.9789876884295245,3.456988014095166e-13,2831909409109.61,False
201,0.8000000000000004,0.5000000000000002,1.519715314782395,3.456988014095166e-13,4396067642080.518,False
202,0.8,0.5,1.8555078125828328,3.456988014095165e-13,5367411761387.015,False
203,0.6963498848562181,0.448174942428109,1.5736646200909234,3.195447353816698e-13,4924708329840.925,False
204,0.8000000000000004,0.5000000000000002,1.689413046576294,3.456988014095166e-13,4886950836069.016,False
205,0.29520493018475025,0.7523975349076253,3.4761061694113105,3.761841000646576e-13,9240438840487.533,False
206,0.33972207352964784,0.5000000000000002,1.1019553453195152,2.966820415218903e-13,3714263727143.0835,False
207,0.8000000000000004,0.5000000000000002,2.319780896286074,3.456988014095166e-13,6710410585248.311,False
208,0.8,0.5,2.9385475875187073,3.456988014095165e-13,8500311761387.015,False
209,0.50207802456178,0.35103901228089,3.362612747109467,2.7245672407556544e-13,12341823306136.69,False
211,0.5,0.35,3.4761061694113105,2.719610294271e-13,12781633371273.48,False
212,0.8000000000000004,0.5000000000000002,1.5124649788044224,3.456988014095166e-13,4375094656497.6616,False
213,0.8000000000000004,0.5000000000000002,1.8555078125828328,3.456988014095166e-13,5367411761387.013,False
214,0.8000000000000004,0.5000000000000002,0.5919614084909788,3.456988014095166e-13,1712361761387.0122,False
215,0.8000000000000004,0.5000000000000002,2.2417418314063116,3.456988014095166e-13,6484667642080.519,False
216,0.5,0.35,3.4761061694113105,2.719610294271e-13,12781633371273.48,False
217,0.8000000000000004,0.5000000000000002,0.9686641229852377,3.456988014095166e-13,2802046518633.292,False
219,0.8000000000000004,0.5000000000000002,1.854787575205499,3.456988014095166e-13,5365328336815.11,False
220,0.3344494236924051,0.7327752881537974,3.5517684509458722,3.7689050976929057e-13,9423873403233.338,False
221,0.8000000000000004,0.5000000000000002,0.9572265577901742,3.456988014095166e-13,2768961170496.621,False
222,0.8000000000000004,0.5000000000000002,2.373608997959624,3.456988014095166e-13,6866118679849.961,False
223,0.8000000000000004,0.5000000000000002,1.5221864789768025,3.456988014095166e-13,4403215957852.316,False
224,0.8000000000000004,0.5000000000000002,2.783261718874249,3.456988014095166e-13,8051117642080.519,False
225,0.8,0.5,2.2417418314063116,3.456988014095165e-13,6484667642080.5205,False
226,0.5698610367648241,0.38493051838241205,3.313972708980106,2.886847567748864e-13,11479555574748.652,False
227,0.8000000000000004,0.5000000000000002,1.7002219439383741,3.456988014095166e-13,4918217642080.519,False
228,0.8000000000000004,0.5000000000000002,2.6446928287668365,3.456988014095166e-13,7650280585248.312,False
229,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
