t,subgrad_t,fd_partial_t,ratio,pass
2279,-3.249119324807624,0.0,-0.0,False
2280,-3.249119324807624,0.0,-0.0,False
2281,-3.249119324807624,0.0,-0.0,False
2282,-3.249119324807624,0.0,-0.0,False
2283,-3.249119324807624,0.0,-0.0,False
2284,3.7030930140149962,4.88183659070468e-08,1.3183132511736878e-08,False
2285,3.7030930140149962,4.88183659070468e-08,1.3183132511736878e-08,False
2291,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2292,-3.249119324807624,0.0,-0.0,False
2296,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2298,3.7030930140149962,2.8721987636350088e-08,7.756215554847462e-09,False
2299,3.7030930140149962,0.0,0.0,False
2300,3.7030930140149962,0.0,0.0,False
2301,-3.249119324807624,-7.91803327305704e-08,2.4369782951956853e-08,False
2302,3.7030930140149962,1.9352387943885607e-08,5.226006441275751e-09,False
2303,-3.249119324807624,-1.9285415817256457e-08,5.935582503852277e-09,False
2304,-3.249119324807624,0.0,-0.0,False
2305,-3.249119324807624,0.0,-0.0,False
2309,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2310,3.7030930140149962,0.0,0.0,False
2315,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2316,-3.249119324807624,0.0,-0.0,False
2317,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
2320,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2321,3.7030930140149962,0.0,0.0,False
2327,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2328,-3.249119324807624,0.0,-0.0,False
2341,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2342,3.7030930140149962,0.0,0.0,False
2343,3.7030930140149962,0.0,0.0,False
2344,3.7030930140149962,0.0,0.0,False
2346,3.7030930140149962,1.6738243181248225e-08,4.5200709563328406e-09,False
2347,3.7030930140149962,0.0,0.0,False
2348,3.7030930140149962,0.0,0.0,False
2355,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2357,3.7030930140149962,2.7976254692203828e-08,7.554834454960448e-09,False
2362,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2363,-3.249119324807624,0.0,-0.0,False
2377,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2378,3.7030930140149962,0.0,0.0,False
2379,3.7030930140149962,0.0,0.0,False
2380,3.7030930140149962,0.0,0.0,False
2381,3.7030930140149962,0.0,0.0,False
2382,3.7030930140149962,0.0,0.0,False
2383,3.7030930140149962,0.0,0.0,False
2387,-3.249119324807624,-4.2412114801063105e-08,1.3053418653245143e-08,False
2388,-3.249119324807624,0.0,-0.0,False
2395,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
2397,3.7030930140149962,5.340178756228081e-08,1.442086044292501e-08,False
2398,-3.249119324807624,5.3401786955127595e-08,-1.6435772779225163e-08,False
2403,3.7030930140149962,5.340178695426023e-08,1.4420860278732381e-08,False
2405,3.7030930140149962,8.293487926015058e-08,2.2396110210105225e-08,False
2406,3.7030930140149962,0.0,0.0,False
2409,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2410,-3.249119324807624,0.0,-0.0,False
2411,-3.249119324807624,0.0,-0.0,False
2412,-3.249119324807624,0.0,-0.0,False
2413,-3.249119324807624,0.0,-0.0,False
2414,-3.249119324807624,0.0,-0.0,False
2416,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
2417,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2418,3.7030930140149962,0.0,0.0,False
2421,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2425,-3.249119324807624,-1.2902694371264012e-08,3.97113589296323e-09,False
2426,-3.249119324807624,0.0,-0.0,False
2427,-3.249119324807624,0.0,-0.0,False
2428,-3.249119324807624,0.0,-0.0,False
2429,3.7030930140149962,1.2789020847024657e-07,3.4536050805697814e-08,False
2435,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2436,-3.249119324807624,0.0,-0.0,False
2439,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
2440,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2441,-3.249119324807624,-1.6327583369536713e-08,5.0252335286280836e-09,False
2442,3.7030930140149962,1.6384283882744932e-08,4.424486185125725e-09,False
2445,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2446,-3.249119324807624,0.0,-0.0,False
2447,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
2451,3.7030930140149962,5.340178756228081e-08,1.442086044292501e-08,False
2452,-3.249119324807624,5.3401786955127595e-08,-1.6435772779225163e-08,False
2458,3.7030930140149962,5.340178756228081e-08,1.442086044292501e-08,False
2460,-3.249119324807624,5.340178756228081e-08,-1.6435772966092175e-08,False
2461,3.7030930140149962,5.340178816943403e-08,1.4420860606883414e-08,False
2464,-3.249119324807624,5.340178756228081e-08,-1.6435772966092175e-08,False
2465,3.7030930140149962,8.293487925928322e-08,2.2396110209870997e-08,False
2466,3.7030930140149962,0.0,0.0,False
2472,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2473,-3.249119324807624,0.0,-0.0,False
2474,-3.249119324807624,0.0,-0.0,False
2476,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
2477,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2478,3.7030930140149962,0.0,0.0,False
2481,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2482,-3.249119324807624,0.0,-0.0,False
2483,-3.249119324807624,0.0,-0.0,False
2484,-3.249119324807624,0.0,-0.0,False
2485,-3.249119324807624,0.0,-0.0,False
2486,-3.249119324807624,0.0,-0.0,False
2487,-3.249119324807624,8.240378177645086e-08,-2.5361882263689983e-08,False
2489,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2490,3.7030930140149962,0.0,0.0,False
2505,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2506,-3.249119324807624,0.0,-0.0,False
2507,-3.249119324807624,0.0,-0.0,False
2508,-3.249119324807624,0.0,-0.0,False
2509,-3.249119324807624,0.0,-0.0,False
2510,-3.249119324807624,0.0,-0.0,False
2511,-3.249119324807624,0.0,-0.0,False
2513,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2514,3.7030930140149962,0.0,0.0,False
2520,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2521,-3.249119324807624,0.0,-0.0,False
2522,-3.249119324807624,0.0,-0.0,False
2523,-3.249119324807624,0.0,-0.0,False
2524,3.7030930140149962,1.7228308677244564e-08,4.652410461212032e-09,False
2527,-3.249119324807624,-1.716868692439727e-08,5.284104770579272e-09,False
2528,-3.249119324807624,0.0,-0.0,False
2529,-3.249119324807624,0.0,-0.0,False
2530,-3.249119324807624,0.0,-0.0,False
2531,-3.249119324807624,0.0,-0.0,False
2532,-3.249119324807624,1.1595593798520432e-08,-3.568842088988834e-09,False
2537,3.7030930140149962,3.2164521497624055e-08,8.685852981788969e-09,False
2538,3.7030930140149962,5.159242770242517e-08,1.3932252716084825e-08,False
2544,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2545,-3.249119324807624,0.0,-0.0,False
2546,-3.249119324807624,0.0,-0.0,False
2547,-3.249119324807624,0.0,-0.0,False
2548,-3.249119324807624,0.0,-0.0,False
2549,-3.249119324807624,0.0,-0.0,False
2550,-3.249119324807624,0.0,-0.0,False
2551,-3.249119324807624,0.0,-0.0,False
2552,-3.249119324807624,0.0,-0.0,False
2553,-3.249119324807624,0.0,-0.0,False
2554,-3.249119324807624,0.0,-0.0,False
2562,3.7030930140149962,6.807982629638415e-08,1.838458446458792e-08,False
2563,3.7030930140149962,0.0,0.0,False
2567,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2568,-3.249119324807624,0.0,-0.0,False
2569,-3.249119324807624,0.0,-0.0,False
2570,-3.249119324807624,0.0,-0.0,False
2571,-3.249119324807624,0.0,-0.0,False
2572,3.7030930140149962,7.152282863447795e-08,1.931434840113047e-08,False
2573,3.7030930140149962,7.152282863447795e-08,1.931434840113047e-08,False
2574,3.7030930140149962,-2.5005646295782336e-08,-6.752637916775015e-09,False
2575,3.7030930140149962,2.5092482966448948e-08,6.7760876843984485e-09,False
2576,-3.249119324807624,-8.288621238927013e-08,2.55103626870268e-08,False
2577,-3.249119324807624,0.0,-0.0,False
2578,-3.249119324807624,0.0,-0.0,False
2579,-3.249119324807624,0.0,-0.0,False
2580,-3.249119324807624,0.0,-0.0,False
2581,-3.249119324807624,0.0,-0.0,False
2582,-3.249119324807624,0.0,-0.0,False
2583,-3.249119324807624,0.0,-0.0,False
2585,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2586,3.7030930140149962,0.0,0.0,False
2588,3.7030930140149962,-2.792606438716677e-08,-7.541280837795796e-09,False
2589,-3.249119324807624,-4.153348159754294e-08,1.2782996697113327e-08,False
2590,-3.249119324807624,0.0,-0.0,False
2591,-3.249119324807624,0.0,-0.0,False
2592,-3.249119324807624,0.0,-0.0,False
2593,-3.249119324807624,0.0,-0.0,False
2594,-3.249119324807624,0.0,-0.0,False
2595,-3.249119324807624,0.0,-0.0,False
2597,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2598,3.7030930140149962,0.0,0.0,False
2605,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2606,-3.249119324807624,0.0,-0.0,False
2607,-3.249119324807624,0.0,-0.0,False
2608,-3.249119324807624,1.328429023814831e-08,-4.0885818309965744e-09,False
2612,-3.249119324807624,-1.3238317764056873e-08,4.074432620242624e-09,False
2613,-3.249119324807624,0.0,-0.0,False
2614,-3.249119324807624,0.0,-0.0,False
2615,-3.249119324807624,0.0,-0.0,False
2616,-3.249119324807624,0.0,-0.0,False
2619,-3.249119324807624,-1.640472679659971e-08,5.048976401496431e-09,False
2620,3.7030930140149962,3.860202510159311e-08,1.042426559513819e-08,False
2621,3.7030930140149962,3.860202510159311e-08,1.042426559513819e-08,False
2622,-3.249119324807624,-3.330795197119263e-08,1.025137849412925e-08,False
2623,-3.249119324807624,-3.330795197119263e-08,1.025137849412925e-08,False
2624,-3.249119324807624,0.0,-0.0,False
2625,-3.249119324807624,0.0,-0.0,False
2626,-3.249119324807624,0.0,-0.0,False
2627,-3.249119324807624,0.0,-0.0,False
2628,-3.249119324807624,0.0,-0.0,False
2629,-3.249119324807624,0.0,-0.0,False
2630,-3.249119324807624,0.0,-0.0,False
2631,-3.249119324807624,0.0,-0.0,False
2632,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
2634,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2636,3.7030930140149962,-3.322812064821684e-08,-8.973072110924373e-09,False
2637,-3.249119324807624,-5.0525297243773915e-08,1.5550459122262444e-08,False
2638,-3.249119324807624,0.0,-0.0,False
2639,-3.249119324807624,0.0,-0.0,False
2640,-3.249119324807624,0.0,-0.0,False
2641,-3.249119324807624,0.0,-0.0,False
2642,-3.249119324807624,0.0,-0.0,False
2643,-3.249119324807624,0.0,-0.0,False
2644,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
2645,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2646,3.7030930140149962,0.0,0.0,False
2652,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2653,-3.249119324807624,0.0,-0.0,False
2654,-3.249119324807624,0.0,-0.0,False
2656,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
2657,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2658,3.7030930140149962,0.0,0.0,False
2661,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2662,3.7030930140149962,1.697766034182424e-08,4.584724250125327e-09,False
2665,-3.249119324807624,-1.6918906003624e-08,5.207228270887142e-09,False
2666,-3.249119324807624,0.0,-0.0,False
2669,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2670,3.7030930140149962,0.0,0.0,False
2676,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2677,-3.249119324807624,0.0,-0.0,False
2681,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2682,3.7030930140149962,0.0,0.0,False
2685,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2686,3.7030930140149962,1.032654221881299e-07,2.7886262051021685e-08,False
2690,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2691,-3.249119324807624,0.0,-0.0,False
2692,-3.249119324807624,6.098911416955316e-08,-1.8770967783143587e-08,False
2694,3.7030930140149962,6.098911416955316e-08,1.6469776464898208e-08,False
2699,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2700,-3.249119324807624,0.0,-0.0,False
2701,-3.249119324807624,0.0,-0.0,False
2705,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2706,3.7030930140149962,0.0,0.0,False
2714,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2715,3.7030930140149962,5.8878187172983765e-08,1.5899732183379967e-08,False
2718,3.7030930140149962,5.8878187617940336e-08,1.5899732303538056e-08,False
2723,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2724,-3.249119324807624,0.0,-0.0,False
2729,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
2730,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2731,3.7030930140149962,0.0,0.0,False
2734,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2735,-3.249119324807624,0.0,-0.0,False
2740,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
2741,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2742,3.7030930140149962,0.0,0.0,False
2746,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2747,-3.249119324807624,0.0,-0.0,False
2748,-3.249119324807624,0.0,-0.0,False
2749,-3.249119324807624,0.0,-0.0,False
2750,-3.249119324807624,0.0,-0.0,False
2751,-3.249119324807624,0.0,-0.0,False
2752,-3.249119324807624,0.0,-0.0,False
2753,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
2754,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2756,-3.249119324807624,-3.5853174967966084e-08,1.1034736303533235e-08,False
2757,-3.249119324807624,-5.667849034118183e-08,1.7444262483200024e-08,False
2758,-3.249119324807624,0.0,-0.0,False
2759,-3.249119324807624,0.0,-0.0,False
2760,-3.249119324807624,0.0,-0.0,False
2761,-3.249119324807624,0.0,-0.0,False
2762,-3.249119324807624,0.0,-0.0,False
2763,-3.249119324807624,0.0,-0.0,False
2764,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
2765,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2766,-3.249119324807624,-3.784388042955139e-08,1.1647427086043407e-08,False
2768,-3.249119324807624,-3.7843880765220383e-08,1.164742718935417e-08,False
2769,-3.249119324807624,0.0,-0.0,False
2770,-3.249119324807624,0.0,-0.0,False
2771,-3.249119324807624,0.0,-0.0,False
2772,-3.249119324807624,0.0,-0.0,False
2773,-3.249119324807624,0.0,-0.0,False
2774,-3.249119324807624,0.0,-0.0,False
2775,-3.249119324807624,0.0,-0.0,False
2777,3.7030930140149962,2.4047970945302588e-08,6.494022930098942e-09,False
2778,3.7030930140149962,4.290239964850617e-08,1.1585558203948596e-08,False
2781,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2783,-3.249119324807624,-1.3201283253182206e-08,4.063034297444227e-09,False
2784,-3.249119324807624,0.0,-0.0,False
2785,-3.249119324807624,0.0,-0.0,False
2786,-3.249119324807624,0.0,-0.0,False
2787,-3.249119324807624,0.0,-0.0,False
2788,-3.249119324807624,3.153922297285949e-08,-9.707006674716967e-09,False
2789,3.7030930140149962,3.153922297285949e-08,8.516994537672655e-09,False
2791,-3.249119324807624,-2.6628798262783027e-08,8.195697233852647e-09,False
2799,3.7030930140149962,-2.6628798262783027e-08,-7.1909612213362534e-09,False
2805,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2806,-3.249119324807624,0.0,-0.0,False
2807,-3.249119324807624,0.0,-0.0,False
2808,-3.249119324807624,0.0,-0.0,False
2809,-3.249119324807624,0.0,-0.0,False
2810,-3.249119324807624,0.0,-0.0,False
2812,-3.249119324807624,5.340178695426023e-08,-1.6435772778958212e-08,False
2813,3.7030930140149962,8.293487865213e-08,2.2396110045912593e-08,False
2814,3.7030930140149962,0.0,0.0,False
2820,-3.249119324807624,-3.952558297673492e-08,1.2165014277853637e-08,False
2821,-3.249119324807624,0.0,-0.0,False
2822,-3.249119324807624,0.0,-0.0,False
2823,-3.249119324807624,8.293487865213e-08,-2.5525340980525688e-08,False
2824,3.7030930140149962,5.340178695426023e-08,1.4420860278732381e-08,False
