e_cap_MWh,p_cap_MW,ep_ratio_h,npv_bat_noDeg_MEUR,npv_bat_multiyear_MEUR,npv_bat_planB_MEUR,rev_bat_yr1_kEUR,rev_bat_yrN_kEUR,rev_bat_fade_pct,npv_total_noDeg_MEUR,npv_total_multiyear_MEUR,fd_yr1,n_replacements,replacement_years,final_soh_pct,capex_MEUR,pv_rev_bat_MEUR,pv_rev_total_MEUR,pv_repl_MEUR,dNPV_dEcap_yr1,elapsed_s
600,275,2.1818181818181817,109.42496991375648,32.96640236048643,95.11914180690808,18825.43728292218,16453.87996660367,-12.597621402770343,2585.2635014205403,2508.8049338672704,0.022258712012982663,1,13,80.41081969780565,170.65,251.01061562401156,2726.8491471307952,47.394213263525145,56344.61931575317,114.96664200001396
700,275,2.5454545454545454,114.66737844893383,32.05461899810557,98.46364685875676,20824.594318248986,18357.161753076136,-11.84864649685201,2590.505909955718,2507.8931505048895,0.021610025486970864,1,13,80.74476527263013,195.14999999999998,279.5016819095816,2755.3402134163657,52.297062911476026,25889.26111155853,163.238715399988
800,275,2.909090909090909,116.83233481351631,28.98135503352242,98.76304982660791,22616.898228333772,20391.147942407966,-9.841094315653997,2592.6708663203003,2504.819886540306,0.021085760002853345,1,14,82.85022074815494,219.64999999999998,304.1652507222864,2780.00378222907,55.533895688763984,-7768.415206360951,106.46413930004928
