timestamp,run_label,year,soh_pct,fd_annual,fd_cycle,fd_calendar,fd_calendar_pct,fd_cumulative,n_replacements,replacement_this_year,dDeg_dDoD_DEPRECATED,mean_abs_subgrad,mean_dod,mean_abs_dual,e_cap_eff,cycle_coverage,dRev_dEcap,dDegCost_dEcap,lambda_E,dNPV_dEcap,rc_e_cap1
2026-05-25 19:07:24,20260525_190713_dk2022_150mw_300mwh_soc10_90_v5,1,92.7733,0.020804,0.007917,0.012888,61.9,0.020804,0,False,4300485.056888,0.927061,0.4152,40.462457,300.0,1.0,22627.5487,-5.344312,177000.0,-154367.1069,-154372.4513
2026-05-25 19:07:24,20260525_190713_dk2022_150mw_300mwh_soc10_90_v5,2,90.4318,0.020957,0.00807,0.012888,61.5,0.041761,0,False,7965058.225844,1.209503,0.2839,38.920112,278.32,1.0,22755.3091,-5.871898,177000.0,-154238.819,-154244.6909
