e_cap_MWh,p_cap_MW,year,soh_pct,fd_cumulative,n_repl_so_far
1500,275,3,89.07500726472023,0.056541012382375355,0
1500,275,4,87.3883664058572,0.07559566957630316,0
1500,275,5,85.73251850714611,0.09471933328049612,0
1500,275,6,84.10264679550782,0.11391285843667295,0
1500,275,7,82.49814807312977,0.13317498783510678,0
1500,275,8,80.91878502286255,0.1525048293761559,0
1500,275,9,79.36408350851437,0.17190490924192484,0
1500,275,10,77.83366904107942,0.1913767247414418,0
1500,275,11,76.327017699275,0.21092385242963513,0
1500,275,12,74.84380456749982,0.23054749019756327,0
1500,275,13,73.38369204724322,0.25024909458598094,0
1500,275,14,71.94620302354971,0.2700321668188112,0
1500,275,15,70.53121057732487,0.28989551124959173,0
1500,275,16,69.13852359031864,0.3098387459776145,0
1500,275,17,93.11034343755951,0.018651285057306816,1
1500,275,18,90.83727944045303,0.03755417719343115,1
1500,275,19,89.07500726472023,0.056541012382375355,1
1500,275,20,87.3883664058572,0.07559566957630316,1
