timestamp,hours_simulated,days_simulated,case,total_cycles_efc,cycles_per_year,fd_total,fd_cycle,fd_calendar,soh_pct,capacity_fade_pct,e_cap_degraded_MWh,p_cap_degraded_MW,mean_dod_pct,mean_soc_pct,n_rainflow_cycles,model
2026-03-06 01:54:21,8752,364.6666666666667,dispatch_fixed,330.3740354895535,330.67602272491865,0.025925070180936517,0.013267147523229265,0.012657922657707254,92.08760377962035,7.912396220379647,276.26281133886107,138.13140566943053,53.750608122398006,52.681798585657994,700.5,Xu2016_LMO
2026-03-06 01:54:21,8752,364.6666666666667,sizing_opt,326.26889805771685,326.56713288226683,0.025754410024070272,0.013106749645378637,0.012647660378691637,92.10848683697508,7.891513163024921,276.3254605109252,138.1627302554626,50.83836826028475,53.307310126856656,731.5,Xu2016_LMO
