timestamp,hours_simulated,days_simulated,optimization_type,revenue_kUSD,revenue_increase_pct,p_cap_MW,e_cap_MWh,npv_MUSD,cycles_per_year,solver,no_battery
2026-04-07 18:00:38,8760,365.0,sizing,206710.44104017952,24.213649268044502,134.54174135644732,300.0,2891.9029051477683,265.4838847053281,gurobi,False
2026-04-07 18:00:38,8760,365.0,dispatch_fixed,206831.81402507657,24.286583084550116,150.0,300.0,2891.8173528804227,267.66545889574934,gurobi,False
