timestamp,hours_simulated,days_simulated,case,total_cycles_efc,cycles_per_year,fd_total,fd_cycle,fd_calendar,soh_pct,capacity_fade_pct,e_cap_degraded_MWh,p_cap_degraded_MW,mean_dod_pct,mean_soc_pct,n_rainflow_cycles,model,k3,k4,soc_window
2026-03-16 18:40:19,8752,364.6666666666667,dispatch_fixed,330.3740354895535,330.67602272491865,0.011492247006994213,0.011492247006994213,0.0,94.60443432806609,5.395565671933911,283.8133029841983,141.90665149209914,53.750608122398006,52.681798585657994,700.5,Shi2018_polynomial_SEI,3.241779477729208e-05,1.178528617001297,"[0.1, 0.9]"
2026-03-16 18:40:19,8752,364.6666666666667,sizing_opt,326.26889805771685,326.56713288226683,0.011340043843433146,0.011340043843433146,0.0,94.64522197960183,5.354778020398165,283.9356659388055,141.96783296940276,50.83836826028475,53.307310126856656,731.5,Shi2018_polynomial_SEI,3.241779477729208e-05,1.178528617001297,"[0.1, 0.9]"
