timestamp,hours_simulated,days_simulated,optimization_type,revenue_kUSD,revenue_increase_pct,p_cap_MW,e_cap_MWh,npv_MUSD,cycles_per_year,solver,no_battery
2026-03-20 14:47:45,8752,364.6666666666667,sizing,221343.79457770818,25.01593315132118,117.91298576176536,300.0,2433.301960177664,325.75253037180033,gurobi,False
2026-03-20 14:47:45,8752,364.6666666666667,dispatch_fixed,221591.84595842977,25.156033644716725,150.0,300.0,2432.317699036507,330.67602272491865,gurobi,False
